frequency,amplitude
125.5,1.0663028432077806e-11
125.55000000000001,1.9832503361441288e-11
125.60000000000001,2.632933453375536e-11
125.65,2.6038065114116825e-11
125.7,8.537550515663056e-12
125.75,6.336110453728715e-12
125.80000000000001,4.974811912522289e-12
125.85000000000001,1.9230972518623823e-11
125.9,2.6311880288454498e-11
125.95,8.218945877368178e-12
126.0,4.721564264423717e-12
126.05000000000001,1.6115525205724823e-11
126.10000000000001,1.331739647848491e-11
126.15,1.201570772003674e-11
126.2,4.266428749686861e-12
126.25,1.5786491780417742e-12
126.30000000000001,7.114159077243728e-12
126.35000000000001,1.0429779763065622e-11
126.4,1.4609591784154876e-11
126.45,1.600190025588519e-11
126.5,1.4453527709158444e-11
126.55000000000001,1.5323214262111938e-11
126.60000000000001,1.6786721402358882e-11
126.65,1.612338094849811e-11
126.7,2.465382359555799e-12
126.75,4.03628087448994e-12
126.80000000000001,1.0519572826455257e-11
126.85000000000001,1.230274103220369e-11
126.9,1.9116742526200398e-11
126.95,6.895401777102714e-12
127.0,1.4715482829992217e-11
127.05000000000001,1.2432761931654198e-11
127.10000000000001,1.0216813378283005e-11
127.15,8.556196283140465e-12
127.2,1.492099044268274e-11
127.25,1.5928561008532888e-11
127.30000000000001,8.063584759734257e-13
127.35000000000001,1.2644806570920456e-11
127.4,7.37601744246744e-12
127.45,1.5819013949726124e-11
127.5,6.585400567412476e-12
127.55000000000001,4.448404574194267e-12
127.60000000000001,1.4584640031394396e-11
127.65,1.50955302289937e-11
127.7,5.8919869617889095e-12
127.75,1.2307538925335683e-11
127.80000000000001,7.138941960835631e-12
127.85000000000001,1.4056482329562357e-11
127.9,1.6730755733143356e-11
127.95,8.669767275078199e-12
128.0,8.70664189263911e-12
128.05,1.0584285428664712e-11
128.1,1.015663155963622e-11
128.15,1.449697429889494e-11
128.20000000000002,1.067791521978203e-11
128.25,1.3188735070130497e-11
128.3,1.8939820630802068e-11
128.35,3.511037766990879e-11
128.4,3.343191866149813e-11
128.45000000000002,2.3771118005904284e-11
128.5,1.2542886582682998e-11
128.55,1.0810903987118385e-11
128.6,1.8986603655088375e-11
128.65,1.417559282881637e-11
128.70000000000002,7.176854778375023e-12
128.75,6.592988732583796e-12
128.8,7.067065957251132e-12
128.85,9.410104163080949e-12
128.9,1.050442235926271e-11
128.95000000000002,7.136612452536199e-12
129.0,2.278989748683769e-12
129.05,1.738483730198545e-11
129.1,3.652262120293638e-12
129.15,5.038526971793508e-12
129.20000000000002,5.336093797784691e-12
129.25,1.0629252687419457e-11
129.3,3.9167137836256495e-12
129.35,3.5508822710420926e-12
129.4,2.1890472752120514e-12
129.45000000000002,4.303424577945508e-12
129.5,1.0143861060977014e-11
129.55,3.2672699849834452e-12
129.6,4.244365543848649e-12
129.65,2.611200376100584e-12
129.70000000000002,9.531740059655566e-12
129.75,6.164536719339195e-12
129.8,5.936711707157086e-12
129.85,1.5524636339311406e-11
129.9,5.952903590601597e-12
129.95000000000002,4.29086952423665e-12
130.0,9.8477783971188e-12
130.05,8.664502593866679e-12
130.1,9.936737246384976e-12
130.15,6.481578255660355e-12
130.20000000000002,1.1158746476495374e-11
130.25,7.768078610745388e-12
130.3,7.683050785762168e-12
130.35,9.809099286436865e-12
130.4,8.287193439027071e-12
130.45000000000002,7.594351562449992e-12
130.5,9.261254340123175e-12
130.55,1.171852434752e-11
130.6,1.666776184260543e-11
130.65,1.0378602986711387e-11
130.70000000000002,4.9259073095493426e-12
130.75,8.344298771014962e-12
130.8,1.478143101706552e-11
130.85,2.0228326976177358e-11
130.9,1.416390368855658e-11
130.95000000000002,1.179176400329801e-11
131.0,1.3114038769092948e-11
131.05,1.3702988396458132e-11
131.1,1.973579508585777e-11
131.15,2.020821537894552e-11
131.20000000000002,3.183440999212951e-11
131.25,3.0914449693917094e-11
131.3,1.9732499800330428e-11
131.35,2.977631121090043e-11
131.4,4.9735057430660403e-11
131.45000000000002,2.4819113361771535e-11
131.5,1.1522743468100403e-11
131.55,3.2390983465074883e-11
131.6,4.216578405449173e-11
131.65,6.084389411020321e-11
131.70000000000002,1.9261537920552707e-11
131.75,1.3335304490299166e-11
131.8,7.684879755450976e-11
131.85,1.4524610416045126e-10
131.9,2.0851278683386527e-10
131.95000000000002,2.236803131499223e-10
132.0,2.4346681362578315e-10
132.05,2.13702325309949e-10
132.1,1.6567734681174418e-10
132.15,9.195065198941297e-11
132.20000000000002,4.223541820059367e-11
132.25,2.0262590046700002e-11
132.3,5.683138630645487e-11
132.35,4.656692527663939e-11
132.4,4.921870918840204e-11
132.45000000000002,2.736811928117121e-11
132.5,1.9608836227448025e-11
132.55,3.990793877902658e-11
132.6,4.286612878969806e-11
132.65,1.00664423920584e-11
132.70000000000002,4.069860603848465e-11
132.75,5.431213833718028e-11
132.8,2.2756198600185605e-11
132.85,3.663544161229501e-11
132.9,6.043739093405109e-11
132.95000000000002,6.846930899589e-11
133.0,3.2433030648463455e-11
133.05,4.939370854566566e-12
133.1,2.1948582744378597e-11
133.15,1.00658522711343e-11
133.20000000000002,8.533158124684432e-12
133.25,1.0719463258846474e-11
133.3,1.0498514884731806e-11
133.35,1.3901994432657924e-11
133.4,7.85842960768801e-12
133.45000000000002,5.973628994491547e-12
133.5,1.491955492135928e-11
133.55,4.384442003319624e-12
133.6,1.6562193068551415e-11
133.65,1.6753058203660815e-11
133.70000000000002,9.846236164715532e-12
133.75,2.1334552033999162e-11
133.8,1.55318318150359e-11
133.85,5.815232892762224e-12
133.9,2.2815742547086203e-11
133.95000000000002,3.523161752863139e-11
134.0,1.442489536193115e-11
134.05,2.257138226645157e-11
134.1,2.8209876548217235e-11
134.15,2.4503225887199568e-11
134.20000000000002,3.336280182528384e-11
134.25,8.624588219353894e-12
134.3,9.683318150953282e-12
134.35,3.0105421267665196e-11
134.4,1.949386445268846e-11
134.45000000000002,1.4272420732169688e-11
134.5,2.0538752014621036e-11
134.55,1.872525960883956e-11
134.6,1.530219133843446e-11
134.65,1.5165126329243625e-11
134.70000000000002,1.3862261266959682e-11
134.75,3.506090838202922e-11
134.8,3.064710411676008e-11
134.85,2.2046291350926643e-11
134.9,3.7283669333994346e-11
134.95000000000002,1.86905193889094e-11
135.0,2.2170578214965617e-11
135.05,1.298865732060636e-10
135.1,1.0453775831924194e-10
135.15,8.41253362124799e-11
135.20000000000002,1.1528589276109602e-10
135.25,2.6855093107216142e-11
135.3,2.3852143685919457e-11
135.35,3.405336146171585e-11
135.4,2.000976507492342e-11
135.45000000000002,2.5845822577447734e-11
135.5,2.527807666002527e-11
135.55,2.2034477849152543e-11
135.6,2.4438345787519534e-11
135.65,2.8139174496970103e-11
135.70000000000002,3.020088516904998e-11
135.75,3.902644859292304e-11
135.8,3.297048357785502e-11
135.85,5.91691046285647e-11
135.9,5.90515963440952e-11
135.95000000000002,6.348216855031602e-11
136.0,3.937262395454889e-11
136.05,5.8198713349949496e-11
136.1,1.251789688203043e-10
136.15,1.8234346719950136e-10
136.20000000000002,2.107350393764194e-10
136.25,1.8270497268634267e-10
136.3,1.2047056401744895e-10
136.35,1.6054983757284871e-10
136.4,2.3906993193593276e-10
136.45000000000002,2.159518237018032e-10
136.5,1.2878679590779078e-10
136.55,7.913778294529276e-11
136.6,6.160306840933164e-11
136.65,2.2026222248326257e-11
136.70000000000002,4.993454066358737e-11
136.75,5.8106726329915705e-11
136.8,5.052147510923818e-11
136.85,4.965531223065181e-11
136.9,4.109535523523993e-11
136.95000000000002,2.837884589663283e-11
137.0,8.968159323094674e-12
137.05,8.3704638510407e-12
137.1,1.3676064270057976e-11
137.15,5.256826854681248e-11
137.20000000000002,3.8048502684424996e-11
137.25,1.3508924939520625e-11
137.3,1.154200409515988e-11
137.35,1.762649928408302e-11
137.4,5.7203773574375063e-11
137.45000000000002,3.7966187268593385e-11
137.5,4.364281449787979e-11
137.55,4.992693670590376e-11
137.6,1.1004284500359743e-11
137.65,1.747055533718165e-11
137.70000000000002,2.2675041543159315e-11
137.75,2.6048838548014472e-11
137.8,3.110977839675884e-11
137.85,2.0621971376496493e-11
137.9,2.631420565923806e-11
137.95000000000002,5.322627005214411e-12
138.0,9.60302584184031e-12
138.05,4.349912628346821e-12
138.1,1.4167693030795103e-11
138.15,2.5304536575648763e-11
138.20000000000002,1.8177024843920276e-11
138.25,9.923948736285036e-12
138.3,1.4340790121263199e-11
138.35,2.2179729239261953e-11
138.4,2.382681710861758e-11
138.45000000000002,2.3276345717748966e-11
138.5,2.057894515762481e-11
138.55,2.332740217174324e-11
138.6,1.3366254024380694e-11
138.65,2.88043861050651e-12
138.70000000000002,1.6751122656353523e-11
138.75,1.1063831534774428e-11
138.8,1.1408310876017254e-11
138.85,2.3619362304326163e-11
138.9,2.4375726258392727e-11
138.95000000000002,1.7800093227666152e-11
139.0,2.087695744659906e-11
139.05,2.077448437767815e-11
139.1,7.751647716388568e-12
139.15,2.4326670312104465e-11
139.20000000000002,1.497586763854244e-11
139.25,9.226242927540576e-12
139.3,1.37280276605153e-11
139.35,1.6644856371784106e-11
139.4,2.3320014564955675e-11
139.45000000000002,4.476510188628715e-11
139.5,3.1783953642827315e-11
139.55,1.6147779945627756e-11
139.6,1.7242783245257388e-11
139.65,1.9008718203183024e-11
139.70000000000002,2.2160075351575683e-11
139.75,2.094723215466272e-11
139.8,1.5771884432876038e-11
139.85,1.6867326348131242e-11
139.9,1.2212001950569299e-11
139.95000000000002,2.7853002273285773e-11
140.0,1.182380736725793e-11
140.05,1.2121391036951077e-11
140.1,1.4069779423061602e-11
140.15,2.122338262453016e-11
140.20000000000002,3.922661976514544e-11
140.25,4.6209626915245923e-11
140.3,9.193228457544597e-12
140.35,1.3390659263576985e-11
140.4,1.8986630868752096e-11
140.45000000000002,1.210872294879495e-11
140.5,1.852876786572547e-11
140.55,2.989557129240116e-11
140.6,3.067291056951543e-11
140.65,2.0365001324417677e-11
140.70000000000002,9.168397932527362e-12
140.75,4.3335224610064875e-12
140.8,5.950584926959512e-12
140.85,1.6861643695052383e-11
140.9,1.974627091702291e-11
140.95000000000002,1.2352169119174804e-11
141.0,1.2824715853888443e-11
141.05,6.57306058004059e-12
141.1,4.644002429756516e-12
141.15,1.473295757806398e-11
141.20000000000002,1.3386870408747957e-11
141.25,7.861761435523564e-12
141.3,1.1533958831409312e-11
141.35,1.5941081301903513e-11
141.4,1.1515766282331529e-11
141.45000000000002,2.1305015990855836e-11
141.5,5.021645411094266e-12
141.55,1.2578078428835102e-11
141.6,2.4724583296733812e-11
141.65,1.6007977981425802e-11
141.70000000000002,1.494025617811881e-11
141.75,1.587976105315506e-11
141.8,1.4564235629810554e-11
141.85,5.19043977676934e-12
141.9,2.650583723889014e-11
141.95000000000002,2.8702915007641602e-11
142.0,2.514735935236779e-11
142.05,1.4878526963159044e-11
142.1,2.1653314237165688e-11
142.15,1.6674358222485807e-11
142.20000000000002,1.6673484458596713e-11
142.25,1.5299222061100757e-11
142.3,8.675326414380425e-12
142.35,8.66102247102521e-12
142.4,1.0107462008261566e-11
142.45000000000002,1.5977125272563942e-11
142.5,8.119782291906075e-12
142.55,1.3388473104099445e-11
142.6,1.4078307349853213e-11
142.65,2.610864636718669e-11
142.70000000000002,1.753553850203082e-11
142.75,2.400010446465031e-11
142.8,2.6193052268508345e-11
142.85,1.8654493143748724e-11
142.9,1.6594409688346383e-11
142.95000000000002,1.3128057248686814e-11
143.0,2.0333324207580395e-11
143.05,3.654922296816919e-11
143.1,4.012396171708809e-11
143.15,3.5749909419911096e-11
143.20000000000002,1.4341372641653239e-11
143.25,1.4953275368305552e-11
143.3,2.857049600703266e-11
143.35,2.9123656767382785e-11
143.4,2.348204863500144e-11
143.45000000000002,1.5452810119079905e-11
143.5,7.479973044150255e-12
143.55,2.5672415280507122e-11
143.6,4.456132771423964e-11
143.65,5.157782485081129e-11
143.70000000000002,3.4783384274214163e-11
143.75,3.6655368940748324e-11
143.8,4.911725113660794e-11
143.85,7.172279860834909e-11
143.9,1.1178869209482957e-10
143.95000000000002,1.267807038848899e-10
144.0,1.470465202614614e-10
144.05,1.464159842263049e-10
144.1,1.0489262690430664e-10
144.15,5.13892093495915e-11
144.20000000000002,2.7866457079548418e-11
144.25,1.106357244954478e-11
144.3,1.5463258524993454e-11
144.35,3.610942940318758e-11
144.4,5.1145118591271873e-11
144.45000000000002,2.0427580820009932e-11
144.5,1.6062382954404683e-11
144.55,2.0240519349172173e-11
144.6,1.7148403260832413e-11
144.65,2.0795649128811968e-11
144.70000000000002,1.209029606771287e-11
144.75,1.3379424760232784e-11
144.8,1.493535554397068e-11
144.85,2.3443928322121195e-11
144.9,2.2970585228168293e-11
144.95000000000002,1.6268168414426468e-11
145.0,2.4484404664973818e-11
145.05,9.372115333767928e-12
145.1,8.625263164047727e-12
145.15,6.071710556682956e-13
145.20000000000002,1.7649647924453215e-11
145.25,8.822525809398965e-12
145.3,4.221021893548693e-12
145.35,1.042801204692079e-11
145.4,1.4070191356521618e-12
145.45000000000002,9.610608480822648e-12
145.5,1.2202089805200486e-11
145.55,9.639389291453985e-12
145.6,5.807946539266798e-12
145.65,3.941373117411622e-12
145.70000000000002,8.77096225148749e-12
145.75,5.994233514059789e-12
145.8,1.6780898444380855e-11
145.85,1.3489248521378868e-11
145.9,7.283975510406303e-12
145.95000000000002,4.738100989479342e-12
146.0,8.876456455312609e-12
146.05,1.4236168134014546e-11
146.1,2.3092750387117866e-11
146.15,1.5835557667962447e-11
146.20000000000002,6.831788942312126e-12
146.25,1.900119759717469e-11
146.3,1.1060105053459131e-11
146.35,1.1752236742508986e-11
146.4,7.932029890440386e-12
146.45000000000002,7.975692013670086e-12
146.5,9.037286707249866e-12
146.55,1.468183954007907e-11
146.6,1.792500614151895e-11
146.65,9.185013934197656e-12
146.70000000000002,2.325759009862921e-11
146.75,4.2811063866393085e-12
146.8,1.967194453509162e-11
146.85,9.671732971628882e-12
146.9,5.632642225355918e-12
146.95000000000002,3.2360351267115316e-12
147.0,1.2034568054273394e-11
147.05,8.867608083350938e-12
147.1,9.459771496948916e-12
147.15,2.2261561250169434e-11
147.20000000000002,3.7090545879736434e-11
147.25,2.269274341488117e-11
147.3,4.5694060646818776e-11
147.35,4.130505460496056e-11
147.4,1.9639826270161404e-11
147.45000000000002,2.8312798555662386e-11
147.5,3.1156729311594546e-11
147.55,1.1158934763925258e-11
147.6,4.60159648321133e-12
147.65,2.364215693978456e-11
147.70000000000002,4.201197035761749e-11
147.75,4.4157001053107264e-11
147.8,2.8016324600468383e-11
147.85,4.2589827131459526e-11
147.9,6.281858414534478e-11
147.95000000000002,1.0677673171001526e-10
148.0,1.547284125554179e-10
148.05,3.0911178153180687e-10
148.1,1.0494472605350883e-10
148.15,1.0373229502059076e-10
148.20000000000002,6.371916056299141e-11
148.25,3.754457573061661e-11
148.3,4.816471009499981e-11
148.35,4.423054275897729e-11
148.4,4.07840533514531e-12
148.45000000000002,2.4102870161257473e-11
148.5,1.836246962504093e-11
148.55,7.714611754169428e-12
148.6,8.238310417692927e-12
148.65,1.0258416403099175e-11
148.70000000000002,3.042672375279952e-11
148.75,1.8049362438168975e-11
148.8,7.018362689928155e-12
148.85,6.2257505108676856e-12
148.9,5.909685142112518e-12
148.95000000000002,1.513803381326152e-11
149.0,9.32197456027781e-12
149.05,1.6553728592531108e-12
149.1,4.057665709638482e-12
149.15,1.4905670170849475e-11
149.20000000000002,1.814994446833869e-11
149.25,1.0486389592384642e-11
149.3,5.376854865927155e-12
149.35,8.434001985650166e-12
149.4,6.769190805118431e-12
149.45000000000002,1.9086935054863672e-11
149.5,4.7744677689737266e-12
149.55,3.591189774012113e-12
149.6,7.33174538682899e-12
149.65,6.1581726955707965e-12
149.70000000000002,1.6557277881999675e-11
149.75,4.186208606513063e-12
149.8,1.0976269590099781e-11
149.85,1.556950320507538e-12
149.9,5.155676554078963e-12
149.95000000000002,1.612106647375571e-11
150.0,2.3437805614943247e-12
150.05,9.287345479838862e-12
150.1,3.1878020698010703e-12
150.15,5.475777155871366e-12
150.20000000000002,4.153412829540943e-12
150.25,8.640649163338202e-12
150.3,3.2500568155430228e-12
150.35,6.975146411674554e-12
150.4,4.2522217170842535e-12
150.45000000000002,9.59698680313276e-13
150.5,5.798730816887198e-12
150.55,2.9928575940115473e-12
150.6,6.367412852339233e-12
150.65,6.13332675127417e-12
150.70000000000002,3.132257677333854e-12
150.75,5.859235043097136e-12
150.8,8.235770824199154e-12
150.85,7.768376873358869e-12
150.9,9.740830145147826e-12
150.95000000000002,1.1919271526316537e-11
151.0,6.752868648123046e-12
151.05,7.785536862357623e-12
151.1,1.0222105631076242e-11
151.15,2.8098707760180336e-12
151.20000000000002,8.398822666434399e-12
151.25,8.249851507064797e-12
151.3,7.745904432089347e-12
151.35,1.2105277669456692e-11
151.4,3.4491341996622157e-12
151.45000000000002,7.41851705567165e-12
151.5,1.7736643101516444e-11
151.55,1.4178084491207585e-11
151.6,1.2305507592157338e-11
151.65,8.462035890698026e-12
151.70000000000002,3.6215045184122614e-12
151.75,4.35409229414005e-12
151.8,1.7610036781727826e-11
151.85,7.1400869977865745e-12
151.9,5.416410113816616e-12
151.95000000000002,2.8015722498708413e-12
152.0,6.045501005535405e-12
152.05,6.235068370382621e-12
152.1,1.0045075323974278e-11
152.15,1.5517847547664783e-11
152.20000000000002,2.4092400957914214e-11
152.25,3.420990040062289e-11
152.3,2.0772345567116856e-11
152.35,1.935665891095671e-11
152.4,9.997330019203981e-12
152.45000000000002,3.1672005816331725e-11
152.5,3.5616202141515766e-11
152.55,2.5636870634183864e-11
152.6,1.6134628879101133e-11
152.65,2.443914263994423e-11
152.70000000000002,1.687266285740194e-11
152.75,6.706136290165183e-12
152.8,1.2380129641946762e-11
152.85,1.485881504888101e-11
152.9,1.2140834952644498e-11
152.95000000000002,1.7893568553674332e-12
153.0,9.235684293895979e-12
153.05,1.2823134261328939e-11
153.1,1.3015985503487277e-12
153.15,7.355818024290977e-12
153.20000000000002,5.090245573290673e-12
153.25,4.495461279895991e-12
153.3,9.078035001601949e-12
153.35,1.36679493937355e-11
153.4,1.1306237716685977e-11
153.45000000000002,1.2104474982708418e-11
153.5,6.98032272466632e-12
153.55,5.98482831588724e-12
153.60000000000002,2.0225600900782033e-11
153.65,3.478413107385924e-11
153.70000000000002,3.275431250363606e-11
153.75,2.891835984337586e-11
153.8,5.216875329600959e-12
153.85000000000002,1.2176929939126278e-11
153.9,1.3057226792967751e-11
153.95000000000002,1.7692880093921496e-11
154.0,1.832692921475052e-11
154.05,1.120228587752599e-11
154.10000000000002,7.291746417181265e-12
154.15,1.1136647578020478e-11
154.20000000000002,1.4565207219584613e-11
154.25,1.5503522904363015e-11
154.3,1.3903854329736489e-11
154.35000000000002,4.2656814554714816e-12
154.4,2.113558841568358e-11
154.45000000000002,5.742148917052749e-12
154.5,2.8690493095078424e-11
154.55,2.6225779081612624e-11
154.60000000000002,1.6691127715160018e-11
154.65,1.9615955971822665e-11
154.70000000000002,5.581678453540268e-12
154.75,5.401133550914221e-11
154.8,5.6728410991319484e-11
154.85000000000002,3.4875332530597434e-11
154.9,3.676521840786764e-12
154.95000000000002,3.723308894033845e-11
155.0,2.945658333741995e-11
155.05,2.015059081148823e-11
155.10000000000002,2.662749321057126e-11
155.15,1.1414257278000231e-11
155.20000000000002,8.762051272096786e-12
155.25,1.776359119556049e-11
155.3,1.1380558242727146e-11
155.35000000000002,1.2475805917112565e-11
155.4,2.003168111703069e-11
155.45000000000002,1.089086235836851e-11
155.5,2.3744978828171867e-11
155.55,1.7756081513280277e-11
155.60000000000002,7.070119016522014e-12
155.65,2.4913846663917705e-11
155.70000000000002,2.7191117404052565e-11
155.75,1.565576224466407e-11
155.8,8.028635098864477e-12
155.85000000000002,9.876472866009433e-11
155.9,7.086756628041724e-11
155.95000000000002,2.342201254155857e-11
156.0,3.3893720482596635e-11
156.05,2.8788133821503714e-11
156.10000000000002,5.834974736828193e-11
156.15,1.0629552714073958e-11
156.20000000000002,7.463781358414029e-11
156.25,2.993007873927319e-11
156.3,2.3145670129339974e-11
156.35000000000002,1.8970790079394783e-11
156.4,1.0205634266173848e-11
156.45000000000002,1.2252222329829323e-11
156.5,7.809667562707963e-12
156.55,3.0689724872715913e-12
156.60000000000002,1.7433114987091236e-11
156.65,9.048065339671635e-12
156.70000000000002,6.356544572100488e-12
156.75,5.569315805235852e-12
156.8,3.008769006647353e-11
156.85000000000002,7.589779630513803e-12
156.9,2.8588784706737038e-11
156.95000000000002,3.753245206502864e-11
157.0,1.9390503880843147e-11
157.05,1.6824154695603232e-11
157.10000000000002,4.5693359860362644e-12
157.15,3.2989862522577496e-11
157.20000000000002,6.148974390073169e-11
157.25,5.834016281366574e-11
157.3,3.7074277403788004e-11
157.35000000000002,1.3404612008171415e-11
157.4,2.128827012475845e-11
157.45000000000002,1.2387722936857684e-11
157.5,2.8968183589780122e-11
157.55,1.6646240978416318e-11
157.60000000000002,1.89065370669384e-11
157.65,1.0004738987184526e-11
157.70000000000002,1.0213914077752149e-11
157.75,8.946552579682085e-12
157.8,1.7860171199116825e-12
157.85000000000002,3.3506361821352008e-12
157.9,1.1330785894897251e-11
157.95000000000002,7.413556781208991e-12
158.0,1.0089525717080766e-11
158.05,4.608824019679289e-12
158.10000000000002,1.1714031626734303e-11
158.15,1.01849680959836e-11
158.20000000000002,6.766922904579541e-12
158.25,9.0576021350594e-12
158.3,8.009706909320801e-12
158.35000000000002,5.9423307114488475e-12
158.4,4.672927848852473e-12
158.45000000000002,5.947891188656592e-13
158.5,2.0684634715362497e-12
158.55,4.389761436710519e-12
158.60000000000002,8.957948417364567e-12
158.65,1.9647498327508507e-12
158.70000000000002,1.4780476449988127e-11
158.75,7.29882693448116e-12
158.8,6.870356077129788e-12
158.85000000000002,2.0081836118331334e-12
158.9,2.314802234132097e-12
158.95000000000002,7.876801281700517e-12
159.0,3.5250853456911e-12
159.05,1.580211372145059e-11
159.10000000000002,1.4537516006912158e-11
159.15,1.0725858367565046e-11
159.20000000000002,2.2096171978298893e-12
159.25,1.8749682199006246e-11
159.3,1.3199426130982598e-11
159.35000000000002,4.377051478442462e-12
159.4,2.1643465777266252e-11
159.45000000000002,1.2299401089454965e-11
159.5,1.613871128044174e-11
159.55,1.599157351361487e-11
159.60000000000002,1.9143407279222467e-11
159.65,8.586744935501903e-12
159.70000000000002,8.067385119207596e-12
159.75,2.4286386863651347e-11
159.8,5.8446112243106665e-12
159.85000000000002,2.6259274695235708e-11
159.9,2.0626831884523778e-11
159.95000000000002,1.8009137732969465e-11
160.0,1.5611724798222394e-11
160.05,1.4364361486422814e-11
160.10000000000002,1.0640476417275705e-11
160.15,1.595167187242113e-11
160.20000000000002,1.1809020436984506e-11
160.25,5.5487333812299345e-12
160.3,6.731191740026364e-12
160.35000000000002,1.0762594307159203e-11
160.4,1.0167250438083922e-11
160.45000000000002,1.3646715653368527e-11
160.5,1.4509043084071484e-11
160.55,8.562949023271838e-12
160.60000000000002,8.680715820373987e-12
160.65,2.5523617604479584e-11
160.70000000000002,2.3962353143678256e-11
160.75,1.794982473128038e-11
160.8,9.595456545959306e-12
160.85000000000002,7.759981832652867e-12
160.9,5.069235310291448e-12
160.95000000000002,1.247974711353124e-11
161.0,4.587820488626708e-12
161.05,5.769474374209333e-12
161.10000000000002,7.961472785231519e-12
161.15,8.798018051951267e-12
161.20000000000002,4.922264652956511e-12
161.25,5.047099002822694e-12
161.3,5.626330580793981e-12
161.35000000000002,6.772766938322775e-12
161.4,6.329696032354459e-12
161.45000000000002,6.8090679385152655e-12
161.5,7.14649176977138e-12
161.55,1.3733658074499918e-11
161.60000000000002,6.785117383062869e-12
161.65,9.600425744801527e-12
161.70000000000002,1.515958522672726e-11
161.75,1.2096833804534375e-11
161.8,1.0082133093415892e-11
161.85000000000002,2.0733255207164584e-11
161.9,3.848796668848613e-12
161.95000000000002,1.3753010642116617e-11
162.0,1.4958937771727468e-11
162.05,1.6935026168752713e-11
162.10000000000002,1.686785762053072e-11
162.15,1.43208415255202e-11
162.20000000000002,8.063600677562141e-12
162.25,5.210138190257595e-12
162.3,2.6195585930183236e-12
162.35000000000002,1.0209566134493034e-11
162.4,1.1539028523618635e-11
162.45000000000002,2.8593505625181477e-12
162.5,6.892534015375441e-12
162.55,2.0820925181246843e-11
162.60000000000002,2.0324202579413387e-11
162.65,1.7561458547654244e-11
162.70000000000002,8.121056038931385e-12
162.75,9.092129881669793e-12
162.8,2.659499055916925e-11
162.85000000000002,8.650921486310745e-12
162.9,2.3934888463477378e-11
162.95000000000002,1.0737187674169856e-11
163.0,7.946457360572474e-12
163.05,3.403164273740902e-11
163.10000000000002,1.6613848442895596e-11
163.15,2.369990702279146e-11
163.20000000000002,3.689793723695536e-12
163.25,3.739300731690642e-12
163.3,3.0694410268737196e-11
163.35000000000002,2.4467038293978584e-11
163.4,5.2932400782517933e-11
163.45000000000002,1.7264471755175732e-11
163.5,2.1405765316099825e-11
163.55,4.417546645044455e-11
163.60000000000002,2.7377562692264787e-11
163.65,8.274438295212296e-11
163.70000000000002,4.629518068367016e-11
163.75,3.4558509699058007e-11
163.8,1.0209990561814683e-10
163.85000000000002,1.0277061171884643e-10
163.9,2.2842351718060696e-10
163.95000000000002,1.589819554868038e-10
164.0,2.0315147253440119e-10
164.05,1.8784899514414387e-10
164.10000000000002,7.473052195473902e-11
164.15,8.77526745271635e-11
164.20000000000002,7.129835884294843e-12
164.25,2.2411690283939335e-11
164.3,4.209529315776761e-11
164.35000000000002,1.5286094037403754e-11
164.4,2.6551173447276936e-11
164.45000000000002,6.767371061981332e-12
164.5,6.388353449581854e-12
164.55,1.598821239669781e-11
164.60000000000002,1.5463263599273332e-11
164.65,2.5605929284920984e-11
164.70000000000002,2.5296853162308716e-11
164.75,3.0160248005393686e-11
164.8,2.5235893980006472e-11
164.85000000000002,1.368376118305515e-11
164.9,2.0345452669098356e-11
164.95000000000002,3.2422279596036825e-12
165.0,1.8497669874581224e-11
165.05,1.2707272719645328e-11
165.10000000000002,2.452028605725527e-11
165.15,9.864403434426022e-12
165.20000000000002,7.793299957602977e-12
165.25,1.327213294110348e-11
165.3,7.101986605433142e-12
165.35000000000002,2.4543620097612617e-11
165.4,2.1979123546426258e-11
165.45000000000002,5.136777247985968e-12
165.5,6.0374918881546434e-12
165.55,6.285322274555084e-12
165.60000000000002,9.735468643418872e-12
165.65,1.2934568512634958e-11
165.70000000000002,9.986910280843983e-12
165.75,8.822323909387235e-12
165.8,1.1845632620376532e-11
165.85000000000002,7.901239261816989e-12
165.9,4.65618527069131e-12
165.95000000000002,6.9535079175641705e-12
166.0,7.663415013790125e-12
166.05,1.3892969065215158e-12
166.10000000000002,3.6067962810194262e-12
166.15,2.0091230375994664e-12
166.20000000000002,2.104214864238779e-12
166.25,1.5092912430297752e-11
166.3,1.2610400567570563e-11
166.35000000000002,4.408954303954737e-12
166.4,1.1001109150462054e-11
166.45000000000002,6.894123765121389e-12
166.5,7.027478903844485e-12
166.55,1.2700339683293407e-11
166.60000000000002,1.40826372161397e-11
166.65,1.1868494064765883e-11
166.70000000000002,8.102731373747901e-12
166.75,9.13133823117813e-12
166.8,6.492450449309059e-12
166.85000000000002,1.099392397989317e-11
166.9,6.1922255945328374e-12
166.95000000000002,6.6716926104410745e-12
167.0,3.731298725652323e-12
167.05,9.603963068489982e-12
167.10000000000002,4.987336760122613e-12
167.15,5.032916192099875e-12
167.20000000000002,5.429414450286209e-12
167.25,1.5790758985087798e-11
167.3,9.219402529854083e-12
167.35000000000002,1.3345382796004622e-11
167.4,1.4577341792786122e-11
167.45000000000002,7.0619623369595975e-12
167.5,1.9462641745024927e-11
167.55,1.2838944058361845e-11
167.60000000000002,4.354510024193188e-12
